Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
18033,7.102982705519102,0.0,1.790549431810073E9,59684.974324739014
18034,7.279036974295922,0.0,2.6855966050793686E9,89519.88324248302
18035,7.403933290783344,0.0,3.580446875522157E9,119348.22565367422
18036,7.5008014763431365,0.0,4.475128676065354E9,149170.94795829273
18037,7.7050900909924405,0.0,7.162990393187055E9,119348.22565367422
18038,7.8019586542220285,0.0,8.9528856886425E9,149170.94795829273
18039,7.881104108348941,0.0,1.0742579624053406E10,178990.31789642142
18040,7.948017641914401,0.0,1.2532052026471308E10,208805.98846010608
18041,8.00597328134525,0.0,1.43211499783171E10,238615.40046582208
18042,8.057087300749618,0.0,1.610986752137336E10,268418.3288926547
18043,8.1028030975987,0.0,1.7898136529312138E10,298213.1877980446
18044,8.05731183431615,0.0,1.6118198608689209E10,178990.31789642142
18045,8.124225456006968,0.0,1.880313217066819E10,208805.98846010608
18046,8.182181648654879,0.0,2.1487528006584816E10,238615.40046582208
18047,8.233296201611692,0.0,2.41713588188844E10,268418.3288926547
18048,8.279012362353058,0.0,2.6854512748607365E10,298213.1877980446
18049,8.320360001641182,0.0,2.9536903360099083E10,328001.1371316605
18050,8.358101846062988,0.0,3.2218613601113472E10,357783.5119217036
18051,8.392815179285934,0.0,3.4899581578549675E10,387558.7248741543
18052,8.424949364132859,0.0,3.7579797936826294E10,417323.6804370694
18053,8.454859707779098,0.0,4.025917003681166E10,447076.2180143377
18054,8.307226271201417,0.0,2.8657032554567024E10,238615.40046582208
18055,8.358340839898787,0.0,3.2236348520597694E10,268418.3288926547
18056,8.404056981417854,0.0,3.581475913229221E10,298213.1877980446
18057,8.445404458373233,0.0,3.9392138440462555E10,328001.1371316605
18058,8.483145763727782,0.0,4.296857041912644E10,357783.5119217036
18059,8.51785831353426,0.0,4.654397740836764E10,387558.7248741543
18060,8.549992495324426,0.0,5.011845915501378E10,417323.6804370694
18061,8.57990372800529,0.0,5.369192519211755E10,447076.2180143377
18062,8.607879704956641,0.0,5.72644355683404E10,476818.2090906606
18063,8.634156534989705,0.0,6.083616702959661E10,506554.1500345096
18064,8.65892793387004,0.0,6.440702955045173E10,536282.147765845
18065,8.682354896255706,0.0,6.797672831111244E10,565999.7991176595
18066,8.704577618191188,0.0,7.1545612324633E10,595710.1473913993
18067,8.725714546048934,0.0,7.511383853607599E10,625415.6490294952
18068,8.74586762627528,0.0,7.868157754948207E10,655118.3948242627
18069,8.76512394202144,0.0,8.224876697105225E10,684817.4038970204
18070,8.783559724760684,0.0,8.58153936795904E10,714511.3975815538
18071,8.801241670778602,0.0,8.938140246403899E10,744199.5190322036
18072,8.818228825202912,0.0,9.294677768331842E10,773881.1446103407
18073,8.834574032336535,0.0,9.651161061986032E10,803558.3318755323
18074,8.850323819903494,0.0,1.0007586863908711E11,833231.1357889844
18075,8.86551989833582,0.0,1.0363953688821501E11,862899.2025852096
18076,8.883798757055406,0.0,1.0809468559739717E11,892560.7978318571
18077,8.901335723665328,0.0,1.1254891917314368E11,922215.4523346135
18078,8.918188300196872,0.0,1.170021720064717E11,951862.9703707045
18079,8.934409526126304,0.0,1.2145493556056589E11,981507.5399476185
18080,8.950039921353042,0.0,1.2590575466496669E11,1011130.5771229168
18081,8.965113963871216,0.0,1.3035258251385141E11,1040708.5407373083
18082,8.976798164116756,0.0,1.3390717653589828E11,1070278.3626769776
18083,8.98818018520438,0.0,1.3746302181203714E11,1099867.2713851538
18084,8.999276447658197,0.0,1.4102047118188535E11,1129476.9048668912
18085,9.010097701477747,0.0,1.4457840432784943E11,1159093.8135630435
18086,9.01275800256475,0.0,1.4546674842473355E11,1188705.2781779536
18087,7.103235565521523,0.0,1.7915922511087813E9,59719.747929980236
18088,7.279289022068513,0.0,2.68715567590131E9,89571.86341567959
18089,7.4041875307247,0.0,3.5825435176648974E9,119418.12439555464
18090,7.501056471402729,0.0,4.477757012577146E9,149258.57692194404
18091,7.705327942299233,0.0,7.166914447522792E9,119418.12439555464
18092,7.802197766314594,0.0,8.957816294778404E9,149258.57692194404
18093,7.881342939194727,0.0,1.074848890433832E10,179095.67300986697
18094,7.948256701263764,0.0,1.2538952257444618E10,208929.07624007162
18095,8.006213260645989,0.0,1.4329065651268898E10,238756.2584645296
18096,8.05732827486027,0.0,1.6118808787441689E10,268577.25251904235
18097,8.103045200518874,0.0,1.790811686323603E10,298391.35832079675
18098,8.057535157229786,0.0,1.6126489049540813E10,179095.67300986697
18099,8.12444834802688,0.0,1.8812784949158825E10,208929.07624007162
18100,8.182404770004686,0.0,2.149857019925111E10,238756.2584645296
18101,8.233519651377152,0.0,2.4183798489154984E10,268577.25251904235
18102,8.27923629632295,0.0,2.6868363246920883E10,298391.35832079675
18103,8.320583446426205,0.0,2.955210404243069E10,328196.2033372987
18104,8.358323544876917,0.0,3.2235064788260925E10,357993.4016656808
18105,8.393034560562452,0.0,3.491721536776922E10,387781.7159138713
18106,8.425168310932987,0.0,3.759874835037025E10,417562.0235103017
18107,8.455080453752837,0.0,4.027963844913163E10,447333.52484421036
18108,8.48305800926225,0.0,4.295988896600737E10,477096.21892724617
18109,8.509336109314319,0.0,4.5639542196859E10,506851.2911087519
18110,8.534108828213526,0.0,4.831856477805692E10,536599.2024497311
18111,8.557537139044575,0.0,5.099673391940318E10,566337.4243824228
18112,8.579761201379457,0.0,5.367430746457404E10,596068.8920416964
18113,8.600899196631541,0.0,5.635136862194408E10,625795.3719860963
18114,8.621052960562071,0.0,5.9028025284949814E10,655517.6853110688
18115,8.640309724227794,0.0,6.170424456316084E10,685235.14044213
18116,8.658745984146067,0.0,6.4380051543026436E10,714948.0569341125
18117,8.676428510576494,0.0,6.705541676540298E10,744656.2119582571
18118,8.69341642801169,0.0,6.973034314490971E10,774358.9067783396
18119,8.709762326976124,0.0,7.240486022536157E10,804056.8083276411
18120,8.725512688983207,0.0,7.50789342179691E10,833749.4637132762
18121,8.740709273458831,0.0,7.775256058121178E10,863437.2058405048
18122,8.760180500275968,0.0,8.131786144530898E10,893118.8011723746
18123,8.778812464800236,0.0,8.488245539863992E10,922793.8617936851
18124,8.79667409595691,0.0,8.844628274027136E10,952462.5873227504
18125,8.813828151051117,0.0,9.200970939816537E10,982128.0127680149
